Unique ID,Date of injury resulting in death (month/day/year),City,State,Zip Code,County,Latitude,Longitude,Agency responsible for death,Cause of death,Intentional Use of Force (Developing),Date (Year)
116,03/13/2000,Chandler,AZ,85225.0,MARICOPA,33.3352805,-111.8243609,Chandler Police Department,Vehicle,Vehicle/Pursuit,2000.0
25787,03/13/2000,Greene,NY,13778.0,CHENANGO,42.322813,-75.772475,Chenango County Sheriff's Office,Vehicle,Vehicle/Pursuit,2000.0
117,03/14/2000,Avondale,OH,45229.0,HAMILTON,39.1401874,-84.4936052,Cincinnati Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
119,03/15/2000,San Bernardino,CA,92405.0,SAN BERNARDINO,34.1313887,-117.3008823,San Bernardino Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
118,03/15/2000,Kansas City,MO,64127.0,JACKSON,39.0941639,-94.5245676,Independence Police Department,Vehicle,Vehicle/Pursuit,2000.0
20798,03/15/2000,Holton,MI,49425.0,MUSKEGON,43.4583878,-86.1931438,,Vehicle,Vehicle/Pursuit,2000.0
120,03/16/2000,New York,NY,10018.0,NEW YORK,40.754091,-73.992079,City of New York Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
121,03/16/2000,Chicago,IL,60613.0,COOK,41.948123,-87.655531,Chicago Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
25788,03/16/2000,West Deptford,NJ,8066.0,GLOUCESTER,39.8234484,-75.2111799,Paulsboro Police Department,Vehicle,Vehicle/Pursuit,2000.0
122,03/17/2000,New Orleans,LA,70117.0,ORLEANS,29.9673644,-90.0424063,New Orleans Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
123,03/18/2000,Sallisaw,OK,74955.0,SEQUOYAH,35.4603711,-94.7874463,Sallisaw Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
125,03/19/2000,Santa Rosa,CA,95407.0,SONOMA,38.4006069,-122.7138386,Sonoma County Sheriff's Office,Undetermined,Undetermined,2000.0
127,03/21/2000,Baltimore,MD,21224.0,BALTIMORE CITY,39.2862886,-76.5089608,Baltimore County Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
126,03/21/2000,Carnegie,OK,73015.0,CADDO,35.1036699,-98.6036735,Carnegie Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
129,03/22/2000,Denver,CO,80220.0,DENVER,39.7383026,-104.9315471,Denver Police Department,Vehicle,Vehicle/Pursuit,2000.0
130,03/22/2000,Denver,CO,80220.0,DENVER,39.7383026,-104.9315471,Denver Police Department,Vehicle,Vehicle/Pursuit,2000.0
128,03/22/2000,Pasadena,TX,77504.0,HARRIS,29.6635277,-95.1961638,Pasadena Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
134,03/23/2000,Oakland,CA,94621.0,ALAMEDA,37.7620801,-122.1828789,Oakland Police Department,Beaten/Bludgeoned with instrument,Yes,2000.0
132,03/23/2000,Belton,SC,29627.0,ANDERSON,34.5407853,-82.5201535,Belton Police Department,Vehicle,Vehicle/Pursuit,2000.0
133,03/23/2000,Arapahoe,WY,82510.0,FREMONT,42.9828765,-108.6210621,Wind River Police Department,Vehicle,Vehicle/Pursuit,2000.0
131,03/23/2000,Williamston,SC,29697.0,ANDERSON,34.6181701,-82.4964158,Williamston Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
135,03/24/2000,San Antonio,TX,78214.0,BEXAR,29.373446,-98.48157220000002,San Antonio Police Department,Gunshot,Suicide,2000.0
136,03/24/2000,Wiggins,MS,39577.0,STONE,30.858972,-89.1877106,Wiggins Police Department,Vehicle,Vehicle/Pursuit,2000.0
137,03/24/2000,Wiggins,MS,39577.0,STONE,30.858972,-89.1877106,Wiggins Police Department,Vehicle,Vehicle/Pursuit,2000.0
25790,03/24/2000,Atlanta,GA,30313.0,FULTON,33.7642058,-84.3972576,Atlantis Police Department,Vehicle,Vehicle/Pursuit,2000.0
138,03/25/2000,Jefferson,OH,44047.0,ASHTABULA,41.7386662,-80.7698066,"Ashtabula County Sheriff's Office, Jefferson Village Police Department",Gunshot,"Intentional Use of Force, Deadly",2000.0
19356,03/25/2000,York,PA,17401.0,YORK,39.955105,-76.735969,York City Police Department,Vehicle,Vehicle/Pursuit,2000.0
25791,03/25/2000,Nashville,NC,27856.0,NASH,36.0516955,-78.0062378,North Carolina State Highway Patrol,Vehicle,Vehicle/Pursuit,2000.0
25792,03/25/2000,Nashville,NC,27856.0,NASH,36.0516955,-78.0062378,North Carolina State Highway Patrol,Vehicle,Vehicle/Pursuit,2000.0
139,03/26/2000,Canton,OH,44707.0,STARK,40.7891107,-81.3733078,Canton Police Department,Vehicle,Vehicle/Pursuit,2000.0
140,03/26/2000,Canton,OH,44708.0,STARK,40.7891107,-81.3733078,Canton Police Department,Vehicle,Vehicle/Pursuit,2000.0
141,03/26/2000,Canton,OH,44709.0,STARK,40.7891107,-81.3733078,Canton Police Department,Vehicle,Vehicle/Pursuit,2000.0
142,03/29/2000,Edwards,IL,61528.0,PEORIA,40.7454317,-89.7492413,Galesburg Police Department,Gunshot,Suicide,2000.0
143,03/29/2000,Gridley,CA,95948.0,BUTTE,39.3680032,-121.6989457,Gridley Police Department,Gunshot,Suicide,2000.0
25793,03/29/2000,Abington,MA,2351.0,PLYMOUTH,42.134997,-70.943093,Abington Police Department,Vehicle,Vehicle/Pursuit,2000.0
22606,03/30/2000,Nashville,TN,37211.0,DAVIDSON,36.043885,-86.721036,Metropolitan Nashville Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
144,03/30/2000,Jacksonville,FL,32209.0,DUVAL,30.3647826,-81.6697402,Jacksonville Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2000.0
146,03/31/2000,Town Creek,AL,35672.0,LAWRENCE,34.5888667,-87.4243925,Town Creek Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
147,03/31/2000,Brooklyn,NY,11207.0,KINGS,40.6842918,-73.9104717,City of New York Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
148,03/31/2000,Brooklyn,NY,11207.0,KINGS,40.6842918,-73.9104717,City of New York Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
145,03/31/2000,Austin,TX,78702.0,TRAVIS,30.2746126,-97.721093,Austin Police Department,Beaten/Bludgeoned with instrument,Yes,2000.0
149,03/31/2000,Salt Lake City,UT,84104.0,SALT LAKE,40.7520053,-111.919263,Salt Lake City Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
150,03/31/2000,Los Angeles,CA,90011.0,LOS ANGELES,34.0171944,-118.2691859,Los Angeles Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
20799,04/02/2000,Howard City,MI,49329.0,MONTCALM,43.3928637,-85.4711644,"Michigan State Police, Cass County Sheriff's Office",Gunshot,"Intentional Use of Force, Deadly",2000.0
151,04/03/2000,Tallmadge,OH,44278.0,SUMMIT,41.1008678,-81.4412256,Tallmadge Police Department,Vehicle,Vehicle/Pursuit,2000.0
152,04/03/2000,Los Angeles,CA,90032.0,LOS ANGELES,34.0874487,-118.1704436,Los Angeles Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
154,04/04/2000,Long Beach,CA,90806.0,LOS ANGELES,33.8106783,-118.1511281,Long Beach Police Department,Vehicle,Vehicle/Pursuit,2000.0
153,04/04/2000,Milledgeville,GA,31061.0,BALDWIN,33.1032923,-83.248864,Georgia Department of Corrections,Gunshot,"Intentional Use of Force, Deadly",2000.0
21923,04/05/2000,Whiting,IN,46312.0,LAKE,41.6611926,-87.4834668,Hammond Police Department,Vehicle,Vehicle/Pursuit,2000.0
25824,04/05/2000,Andover,NH,3216.0,MERRIMACK,43.442389,-71.698683,Franklin Police Department,Vehicle,Vehicle/Pursuit,2000.0
155,04/05/2000,Sacramento,CA,95818.0,SACRAMENTO,38.567156,-121.495906,Sacramento Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
22245,04/06/2000,Norfolk,VA,23509.0,NORFOLK CITY,36.8766379,-76.2593766,Norfolk Police Department,Gunshot,Suicide,2000.0
156,04/06/2000,Oakland,CA,94607.0,ALAMEDA,37.8225506,-122.3147392,California Highway Patrol,Gunshot,"Intentional Use of Force, Deadly",2000.0
157,04/06/2000,Turlock,CA,95380.0,STANISLAUS,37.4906728,-120.9035684,San Mateo County Sheriff's Office,Gunshot,"Intenional Use of Force, Deadly",2000.0
158,04/07/2000,Atlanta,GA,30318.0,FULTON,33.7712906,-84.4339595,Atlanta Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
163,04/08/2000,Jack,AL,36346.0,COFFEE,31.560895,-85.928398,Coffee County Sheriff's Office,Vehicle,Vehicle/Pursuit,2000.0
159,04/08/2000,Pownal,VT,5261.0,BENNINGTON,42.7683193,-73.2416476,Vermont State Police,Gunshot,"Intentional Use of Force, Deadly",2000.0
160,04/08/2000,Gulfport,MS,39501.0,HARRISON,30.3992449,-89.0928954,Gulfport Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
19357,04/08/2000,Philadelphia,PA,19131.0,PHILADELPHIA,39.9982976,-75.2326885,Philadelphia Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
161,04/08/2000,Thousand Oaks,CA,91361.0,VENTURA,34.1565944,-118.832224,Ventura County Sheriff's Office,Vehicle,Vehicle/Pursuit,2000.0
162,04/08/2000,Gillett,AR,72055.0,ARKANSAS,34.118236,-91.378015,Arkansas Game and Fish Commission,Gunshot,"Intentional Use of Force, Deadly",2000.0
22246,04/08/2000,South Boston,VA,24592.0,HALIFAX,36.632999,-78.891333,Halifax County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2000.0
164,04/09/2000,Colorado Springs,CO,80910.0,EL PASO,38.831744,-104.7771513,Colorado Springs Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
165,04/09/2000,Chattanooga,TN,37421.0,HAMILTON,35.0245577,-85.1974261,Chattanooga Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
22605,04/09/2000,Nashville,TN,37207.0,DAVIDSON,36.2033503,-86.7515075,Metropolitan Nashville Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
168,04/10/2000,Gilbert,AZ,85296.0,MARICOPA,33.3356142,-111.7555851,Mesa Police Department,Vehicle,Vehicle/Pursuit,2000.0
167,04/10/2000,Santa Ana,CA,92704.0,ORANGE,33.7272402,-117.9001445,Santa Ana Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
166,04/10/2000,Windsor,CA,95492.0,SONOMA,38.5448672,-122.8040954,Windsor Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
22604,04/10/2000,Trenton,TN,38382.0,GIBSON,35.9806239,-88.9414538,Trenton Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
22247,04/11/2000,Providence Forge,VA,23140.0,NEW KENT,37.4969736,-77.0321557,Virginia State Police,Vehicle,Vehicle/Pursuit,2000.0
170,04/12/2000,Seattle,WA,98121.0,KING,47.6185683,-122.3464095,Seattle Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
169,04/12/2000,Brooklyn,NY,11201.0,KINGS,40.6891593,-73.9820324,City of New York Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
171,04/12/2000,Berkeley,CA,94703.0,ALAMEDA,37.86807,-122.2783559,Berkeley Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
172,04/13/2000,Palm Springs,CA,92262.0,RIVERSIDE,33.8423341,-116.5281682,Palm Springs Police Department,Vehicle,Vehicle/Pursuit,2000.0
22603,04/13/2000,Altamont,TN,37305.0,GRUNDY,35.4566065,-85.7310597,Grundy County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2000.0
173,04/15/2000,Excelsior Springs,MO,64024.0,CLAY,39.3222503,-94.2406995,Excelsior Springs Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
174,04/16/2000,Levelland,TX,79336.0,HOCKLEY,33.5734067,-102.377422,Levelland Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
177,04/17/2000,Cayce,SC,29033.0,LEXINGTON,33.9557774,-81.058906,Cayce Department of Public Safety,Vehicle,Vehicle/Pursuit,2000.0
175,04/17/2000,Douglasville,GA,30134.0,DOUGLAS,33.7599399,-84.7236496,Douglasville Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
176,04/17/2000,Kansas City,MO,64129.0,JACKSON,39.0006879,-94.58283,Independence Police Department,Vehicle,Vehicle/Pursuit,2000.0
178,04/18/2000,Anchorage,AK,99503.0,ANCHORAGE,61.1957888,-149.8857397,Anchorage Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
179,04/18/2000,Cincinnati,OH,45239.0,HAMILTON,39.2132252,-84.5993801,Hamilton County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2000.0
180,04/19/2000,Houston,TX,77017.0,HARRIS,29.6947344,-95.288615,Houston Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
181,04/20/2000,Fordyce,AR,71742.0,DALLAS,33.8076842,-92.4075162,Fordyce Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
22602,04/21/2000,Madison,TN,37115.0,DAVIDSON,36.2558188,-86.7159514,Metropolitan Nashville Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
182,04/21/2000,Springfield,IL,62707.0,SANGAMON,39.840892,-89.5940271,Sangamon County Sheriff's Office,Gunshot,Suicide,2000.0
21362,04/22/2000,Elizabeth,NJ,7202.0,UNION,40.6594524,-74.2046455,Elizabeth Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
183,04/22/2000,Queens,NY,11373.0,QUEENS,40.731252,-73.8905209,City of New York Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
25825,04/22/2000,Troy,NY,12180.0,RENSSELAER,42.7337089,-73.6856817,Troy Police Department,Vehicle,Vehicle/Pursuit,2000.0
184,04/23/2000,Phoenix,AZ,85008.0,MARICOPA,33.460166,-112.0258947,Phoenix Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
25826,04/23/2000,Berkeley,MO,63134.0,ST LOUIS,38.7553761,-90.3317611,,Vehicle,Vehicle/Pursuit,2000.0
185,04/24/2000,Amarillo,TX,79107.0,POTTER,35.2179985,-101.8427239,Amarillo Police Department,Undetermined,Yes,2000.0
21363,04/24/2000,East Rutherford,NJ,7073.0,BERGEN,40.8337425,-74.0938728,Hackensack Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
186,04/25/2000,St. Louis,MO,63147.0,ST LOUIS CITY,38.7134398,-90.2547683,St. Louis Metropolitan Police Department,Vehicle,Vehicle/Pursuit,2000.0
187,04/26/2000,Seattle,WA,98168.0,KING,47.4974486,-122.2999705,King County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2000.0
188,04/26/2000,Sausalito,CA,94965.0,MARIN,37.8328212,-122.4812529,"Marin County Sheriff's Office, Sausalito Police Department, Mill Valley Police Department",Fell from a height,Suicide,2000.0
189,04/26/2000,Lynwood,CA,90262.0,LOS ANGELES,33.9369666,-118.2137117,Los Angeles Police Department,Gunshot,"Intenional Use of Force, Deadly",2000.0
190,04/26/2000,Los Angeles,CA,90043.0,LOS ANGELES,34.0009874,-118.3330237,Los Angeles County Sheriff's Department,Gunshot,"Intenional Use of Force, Deadly",2000.0
192,04/28/2000,Kennesaw,GA,30144.0,COBB,33.9965309,-84.577992,Cobb County Police Department,Gunshot,Suicide,2000.0
191,04/28/2000,Long Beach,CA,90806.0,LOS ANGELES,33.789539,-118.197277,Long Beach Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
193,04/28/2000,Gray Court,SC,29645.0,LAURENS,34.6080464,-82.1136565,Laurens Police Department,Vehicle,Vehicle/Pursuit,2000.0
194,04/28/2000,Pawleys Island,SC,29585.0,GEORGETOWN,33.4748258,-79.1099413,Georgetown County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2000.0
195,04/28/2000,Gray Court,SC,29645.0,LAURENS,34.6080464,-82.1136565,Laurens Police Department,Vehicle,Vehicle/Pursuit,2000.0
196,04/29/2000,Holly Springs,MS,38635.0,MARSHALL,34.7755801,-89.507206,Holly Springs Police Department,Vehicle,Vehicle/Pursuit,2000.0
197,04/29/2000,Farmington,NM,87401.0,SAN JUAN,36.7224024,-108.2215247,San Juan County Sheriff's Office,Vehicle,Vehicle/Pursuit,2000.0
25829,04/29/2000,Riesel,TX,76682.0,FALLS,31.465266,-96.956623,"Riesel Police Department, Mart Police Department",Vehicle,Vehicle/Pursuit,2000.0
25830,04/29/2000,Riesel,TX,76682.0,FALLS,31.465266,-96.956623,"Riesel Police Department, Mart Police Department",Vehicle,Vehicle/Pursuit,2000.0
22601,04/30/2000,Nashville,TN,37211.0,DAVIDSON,36.0481352,-86.7150511,Metropolitan Nashville Police Department,Chemical agent/Pepper spray,Yes,2000.0
201,04/30/2000,Denver,CO,80211.0,DENVER,39.752968,-105.030314,Denver Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
198,04/30/2000,Tampa,FL,33612.0,HILLSBOROUGH,28.0362463,-82.4346216,Tampa Police Department,Vehicle,Vehicle/Pursuit,2000.0
199,04/30/2000,Tampa,FL,33612.0,HILLSBOROUGH,28.0362463,-82.4346216,Tampa Police Department,Vehicle,Vehicle/Pursuit,2000.0
200,04/30/2000,Long Beach,CA,90806.0,LOS ANGELES,33.7926582,-118.1841472,Long Beach Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
23112,05/01/2000,Cyclone,WV,24827.0,WYOMING,37.747142,-81.7451684,Oceana Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
202,05/01/2000,Stockton,CA,95205.0,SAN JOAQUIN,37.9604903,-121.2513973,California Highway Patrol,Gunshot,"Intentional Use of Force, Deadly",2000.0
203,05/02/2000,Los Angeles,CA,91411.0,LOS ANGELES,34.182648,-118.4487327,Los Angeles Police Department,Vehicle,Vehicle/Pursuit,2000.0
204,05/03/2000,Chicago,IL,60655.0,COOK,41.682697,-87.6820915,Chicago Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
19358,05/03/2000,Havertown,PA,19083.0,DELAWARE,39.9752293,-75.3336972,Upper Darby Township Police Department,Asphyxiated/Restrained,Yes,2000.0
205,05/04/2000,Miami,FL,33170.0,MIAMI DADE,25.5625644,-80.3852074,Miami-Dade Police Department,Vehicle,Vehicle/Pursuit,2000.0
208,05/04/2000,Rohnert Park,CA,94928.0,SONOMA,38.3493195,-122.7286541,Rohnert Park Department of Public Safety,Gunshot,"Intentional Use of Force, Deadly",2000.0
207,05/04/2000,Alameda,CA,94501.0,ALAMEDA,37.7642723,-122.2675352,Alameda Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
209,05/04/2000,Concord,CA,94521.0,CONTRA COSTA,37.9731659,-121.9683271,California Highway Patrol,Vehicle,Vehicle/Pursuit,2000.0
210,05/04/2000,Concord,CA,94521.0,CONTRA COSTA,37.9731659,-121.9683271,California Highway Patrol,Vehicle,Vehicle/Pursuit,2000.0
206,05/04/2000,Santa Rosa,CA,95404.0,SONOMA,38.4548933,-122.7140073,"Santa Rosa Police Department, Sonoma County Junior College District Police Department",Gunshot,"Intentional Use of Force, Deadly",2000.0
211,05/04/2000,Owensville,MO,65066.0,GASCONADE,38.3501456,-91.4973801,"Gasconade County Sheriff's Office, Owensville Police Department",Gunshot,"Intentional Use of Force, Deadly",2000.0
21364,05/05/2000,Nutley,NJ,7110.0,ESSEX,40.823217,-74.146677,Nutley Police Department,Gunshot,Suicide,2000.0
212,05/06/2000,Jackson,LA,70748.0,EAST FELICIANA,30.8374036,-91.2176087,Jackson Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
21365,05/06/2000,Irvington,NJ,7111.0,ESSEX,40.729132,-74.2165089,Newark Police Department,Vehicle,Vehicle/Pursuit,2000.0
213,05/06/2000,Augusta,ME,4330.0,KENNEBEC,44.3122903,-69.7864904,Augusta Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
214,05/06/2000,Aurora,CO,80012.0,ARAPAHOE,39.7112538,-104.8470999,Aurora Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
215,05/07/2000,Ft. Pierce,FL,34950.0,ST LUCIE,27.4488326,-80.3356866,U.S. Drug Enforcement Administration,Gunshot,"Intentional Use of Force, Deadly",2000.0
216,05/08/2000,Columbus,OH,43204.0,FRANKLIN,39.9431699,-83.0755128,Columbus Division of Police,Gunshot,"Intentional Use of Force, Deadly",2000.0
19359,05/08/2000,Duquesne,PA,15110.0,ALLEGHENY,40.3638474,-79.842949,Duquesne Police Department,Vehicle,Vehicle/Pursuit,2000.0
217,05/09/2000,Fort Payne,AL,35967.0,DE KALB,34.4506442,-85.7353079,Fort Payne Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
218,05/10/2000,Riverside,CA,92509.0,RIVERSIDE,34.0243273,-117.425389,Fontana Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
21367,05/10/2000,Westfield,NJ,7090.0,UNION,40.645237,-74.336206,Westfield Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
21366,05/10/2000,Westfield,NJ,7090.0,UNION,40.6519674,-74.3411515,Westfield Police Department,Gunshot,Suicide,2000.0
219,05/10/2000,Big Bear,CA,92315.0,SAN BERNARDINO,34.2598569,-116.8665897,San Bernardino County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2000.0
220,05/11/2000,Macon,GA,31217.0,BIBB,32.8538908,-83.6061314,Macon Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
221,05/11/2000,GIbbon,NE,68840.0,BUFFALO,40.7493637,-98.846579,"Nebraska State Patrol, Buffalo County Sheriff's Office",Asphyxiated/Restrained,Suicide,2000.0
222,05/12/2000,Portland,OR,,MULTNOMAH,45.5230622,-122.6764815,Portland Police Bureau,Gunshot,"Intentional Use of Force, Deadly",2000.0
223,05/12/2000,Chicago,IL,60624.0,COOK,41.873359,-87.720795,Chicago Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
22248,05/12/2000,Norfolk,VA,23503.0,NORFOLK CITY,36.946071,-76.267365,Norfolk Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
224,05/12/2000,Anaheim,CA,92801.0,ORANGE,33.8324111,-117.9687931,"Orange County Sheriff's Department, Anaheim Police Department",Gunshot,Suicide,2000.0
225,05/13/2000,Lakewood,CO,80214.0,JEFFERSON,39.7402021,-105.081467,Jefferson County Sheriff's Office,Vehicle,Vehicle/Pursuit,2000.0
226,05/13/2000,Lakewood,CO,80214.0,JEFFERSON,39.7402021,-105.081467,Jefferson County Sheriff's Office,Vehicle,Vehicle/Pursuit,2000.0
229,05/14/2000,Minneapolis,MN,55407.0,HENNEPIN,44.9412119,-93.2629432,Minneapolis Police Department,Gunshot,"Intentional Use of Force, Deadly",2000.0
